grain,perspective,year,period,period_sort,seg1,seg2,metric,value,source
week,product,2025,06월 1주차,20250601,e-영업2,스포츠,상품UV,248,상품관점 - 주별 실적(기본).xlsx
week,product,2025,06월 2주차,20250602,e-영업2,스포츠,상품UV,195.714285714286,상품관점 - 주별 실적(기본).xlsx
week,product,2025,06월 3주차,20250603,e-영업2,스포츠,상품UV,226.142857142857,상품관점 - 주별 실적(기본).xlsx
week,product,2025,06월 4주차,20250604,e-영업2,스포츠,상품UV,165.428571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2025,07월 1주차,20250701,e-영업2,스포츠,상품UV,201.571428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2025,07월 2주차,20250702,e-영업2,스포츠,상품UV,216.142857142857,상품관점 - 주별 실적(기본).xlsx
week,product,2025,07월 3주차,20250703,e-영업2,스포츠,상품UV,222,상품관점 - 주별 실적(기본).xlsx
week,product,2025,07월 4주차,20250704,e-영업2,스포츠,상품UV,199.428571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2025,07월 5주차,20250705,e-영업2,스포츠,상품UV,195,상품관점 - 주별 실적(기본).xlsx
week,product,2025,08월 1주차,20250801,e-영업2,스포츠,상품UV,222,상품관점 - 주별 실적(기본).xlsx
week,product,2025,08월 2주차,20250802,e-영업2,스포츠,상품UV,180.285714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2025,08월 3주차,20250803,e-영업2,스포츠,상품UV,160.285714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2025,08월 4주차,20250804,e-영업2,스포츠,상품UV,177.428571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2025,09월 1주차,20250901,e-영업2,스포츠,상품UV,220.428571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2025,09월 2주차,20250902,e-영업2,스포츠,상품UV,199.571428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2025,09월 3주차,20250903,e-영업2,스포츠,상품UV,400,상품관점 - 주별 실적(기본).xlsx
week,product,2025,09월 4주차,20250904,e-영업2,스포츠,상품UV,312.285714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2025,10월 1주차,20251001,e-영업2,스포츠,상품UV,306.857142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2025,10월 2주차,20251002,e-영업2,스포츠,상품UV,426.285714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2025,10월 3주차,20251003,e-영업2,스포츠,상품UV,388.142857142857,상품관점 - 주별 실적(기본).xlsx
week,product,2025,10월 4주차,20251004,e-영업2,스포츠,상품UV,457.857142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2025,10월 5주차,20251005,e-영업2,스포츠,상품UV,460.857142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2025,11월 1주차,20251101,e-영업2,스포츠,상품UV,219.428571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2025,11월 2주차,20251102,e-영업2,스포츠,상품UV,277.142857142857,상품관점 - 주별 실적(기본).xlsx
week,product,2025,11월 3주차,20251103,e-영업2,스포츠,상품UV,218.571428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2025,11월 4주차,20251104,e-영업2,스포츠,상품UV,210.285714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2025,12월 1주차,20251201,e-영업2,스포츠,상품UV,194.428571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2025,12월 2주차,20251202,e-영업2,스포츠,상품UV,227,상품관점 - 주별 실적(기본).xlsx
week,product,2025,12월 3주차,20251203,e-영업2,스포츠,상품UV,212.714285714286,상품관점 - 주별 실적(기본).xlsx
week,product,2025,12월 4주차,20251204,e-영업2,스포츠,상품UV,208.428571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2026,01월 1주차,20260101,e-영업2,스포츠,상품UV,219.857142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2026,01월 2주차,20260102,e-영업2,스포츠,상품UV,185.571428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2026,01월 3주차,20260103,e-영업2,스포츠,상품UV,218.285714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2026,01월 4주차,20260104,e-영업2,스포츠,상품UV,226.571428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2026,01월 5주차,20260105,e-영업2,스포츠,상품UV,203.142857142857,상품관점 - 주별 실적(기본).xlsx
week,product,2026,02월 1주차,20260201,e-영업2,스포츠,상품UV,238.857142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2026,02월 2주차,20260202,e-영업2,스포츠,상품UV,165.714285714286,상품관점 - 주별 실적(기본).xlsx
week,product,2026,02월 3주차,20260203,e-영업2,스포츠,상품UV,199.714285714286,상품관점 - 주별 실적(기본).xlsx
week,product,2026,02월 4주차,20260204,e-영업2,스포츠,상품UV,189,상품관점 - 주별 실적(기본).xlsx
week,product,2026,03월 1주차,20260301,e-영업2,스포츠,상품UV,247.857142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2026,03월 2주차,20260302,e-영업2,스포츠,상품UV,226.857142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2026,03월 3주차,20260303,e-영업2,스포츠,상품UV,205.571428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2026,03월 4주차,20260304,e-영업2,스포츠,상품UV,187.428571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2026,04월 1주차,20260401,e-영업2,스포츠,상품UV,261.142857142857,상품관점 - 주별 실적(기본).xlsx
week,product,2026,04월 2주차,20260402,e-영업2,스포츠,상품UV,276.714285714286,상품관점 - 주별 실적(기본).xlsx
week,product,2026,04월 3주차,20260403,e-영업2,스포츠,상품UV,233.428571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2026,04월 4주차,20260404,e-영업2,스포츠,상품UV,265.428571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2026,04월 5주차,20260405,e-영업2,스포츠,상품UV,208.857142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2026,05월 1주차,20260501,e-영업2,스포츠,상품UV,231.285714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2026,05월 2주차,20260502,e-영업2,스포츠,상품UV,208.571428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2026,05월 3주차,20260503,e-영업2,스포츠,상품UV,218.285714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2026,05월 4주차,20260504,e-영업2,스포츠,상품UV,206,상품관점 - 주별 실적(기본).xlsx
week,product,2026,06월 1주차,20260601,e-영업2,스포츠,상품UV,208,상품관점 - 주별 실적(기본).xlsx
week,product,2026,06월 2주차,20260602,e-영업2,스포츠,상품UV,205.571428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2026,06월 3주차,20260603,e-영업2,스포츠,상품UV,230.428571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2026,06월 4주차,20260604,e-영업2,스포츠,상품UV,240.285714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2026,07월 1주차,20260701,e-영업2,스포츠,상품UV,237,상품관점 - 주별 실적(기본).xlsx
week,product,2025,01월 1주차,20250101,e-영업2,여성,상품UV,5862.6,상품관점 - 주별 실적(기본).xlsx
week,product,2025,01월 2주차,20250102,e-영업2,여성,상품UV,6044,상품관점 - 주별 실적(기본).xlsx
week,product,2025,01월 3주차,20250103,e-영업2,여성,상품UV,5746.57142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2025,01월 4주차,20250104,e-영업2,여성,상품UV,5539.28571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2025,01월 5주차,20250105,e-영업2,여성,상품UV,5663.14285714286,상품관점 - 주별 실적(기본).xlsx
week,product,2025,02월 1주차,20250201,e-영업2,여성,상품UV,6246.85714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2025,02월 2주차,20250202,e-영업2,여성,상품UV,6105.42857142857,상품관점 - 주별 실적(기본).xlsx
week,product,2025,02월 3주차,20250203,e-영업2,여성,상품UV,6242.42857142857,상품관점 - 주별 실적(기본).xlsx
week,product,2025,02월 4주차,20250204,e-영업2,여성,상품UV,6478,상품관점 - 주별 실적(기본).xlsx
week,product,2025,03월 1주차,20250301,e-영업2,여성,상품UV,6999.42857142857,상품관점 - 주별 실적(기본).xlsx
week,product,2025,03월 2주차,20250302,e-영업2,여성,상품UV,6932.85714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2025,03월 3주차,20250303,e-영업2,여성,상품UV,6613.57142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2025,03월 4주차,20250304,e-영업2,여성,상품UV,6323.14285714286,상품관점 - 주별 실적(기본).xlsx
week,product,2025,04월 1주차,20250401,e-영업2,여성,상품UV,6591.57142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2025,04월 2주차,20250402,e-영업2,여성,상품UV,6897.42857142857,상품관점 - 주별 실적(기본).xlsx
week,product,2025,04월 3주차,20250403,e-영업2,여성,상품UV,6712.85714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2025,04월 4주차,20250404,e-영업2,여성,상품UV,6222,상품관점 - 주별 실적(기본).xlsx
week,product,2025,05월 1주차,20250501,e-영업2,여성,상품UV,5588.85714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2025,05월 2주차,20250502,e-영업2,여성,상품UV,5729,상품관점 - 주별 실적(기본).xlsx
week,product,2025,05월 3주차,20250503,e-영업2,여성,상품UV,5642.28571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2025,05월 4주차,20250504,e-영업2,여성,상품UV,5255.14285714286,상품관점 - 주별 실적(기본).xlsx
week,product,2025,05월 5주차,20250505,e-영업2,여성,상품UV,5377.42857142857,상품관점 - 주별 실적(기본).xlsx
week,product,2025,06월 1주차,20250601,e-영업2,여성,상품UV,5292.42857142857,상품관점 - 주별 실적(기본).xlsx
week,product,2025,06월 2주차,20250602,e-영업2,여성,상품UV,4708.71428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2025,06월 3주차,20250603,e-영업2,여성,상품UV,4976.85714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2025,06월 4주차,20250604,e-영업2,여성,상품UV,4821.28571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2025,07월 1주차,20250701,e-영업2,여성,상품UV,5109.42857142857,상품관점 - 주별 실적(기본).xlsx
week,product,2025,07월 2주차,20250702,e-영업2,여성,상품UV,5134.71428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2025,07월 3주차,20250703,e-영업2,여성,상품UV,4777.57142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2025,07월 4주차,20250704,e-영업2,여성,상품UV,4529.71428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2025,07월 5주차,20250705,e-영업2,여성,상품UV,4772.57142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2025,08월 1주차,20250801,e-영업2,여성,상품UV,5297.71428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2025,08월 2주차,20250802,e-영업2,여성,상품UV,4816.14285714286,상품관점 - 주별 실적(기본).xlsx
week,product,2025,08월 3주차,20250803,e-영업2,여성,상품UV,4945.14285714286,상품관점 - 주별 실적(기본).xlsx
week,product,2025,08월 4주차,20250804,e-영업2,여성,상품UV,4897.28571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2025,09월 1주차,20250901,e-영업2,여성,상품UV,5930.42857142857,상품관점 - 주별 실적(기본).xlsx
week,product,2025,09월 2주차,20250902,e-영업2,여성,상품UV,5940.28571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2025,09월 3주차,20250903,e-영업2,여성,상품UV,12139.1428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2025,09월 4주차,20250904,e-영업2,여성,상품UV,11400,상품관점 - 주별 실적(기본).xlsx
week,product,2025,10월 1주차,20251001,e-영업2,여성,상품UV,10406,상품관점 - 주별 실적(기본).xlsx
week,product,2025,10월 2주차,20251002,e-영업2,여성,상품UV,12566,상품관점 - 주별 실적(기본).xlsx
week,product,2025,10월 3주차,20251003,e-영업2,여성,상품UV,11634.4285714286,상품관점 - 주별 실적(기본).xlsx
week,product,2025,10월 4주차,20251004,e-영업2,여성,상품UV,11237.1428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2025,10월 5주차,20251005,e-영업2,여성,상품UV,9765.28571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2025,11월 1주차,20251101,e-영업2,여성,상품UV,5893.42857142857,상품관점 - 주별 실적(기본).xlsx
week,product,2025,11월 2주차,20251102,e-영업2,여성,상품UV,6171.85714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2025,11월 3주차,20251103,e-영업2,여성,상품UV,5822.57142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2025,11월 4주차,20251104,e-영업2,여성,상품UV,5580.71428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2025,12월 1주차,20251201,e-영업2,여성,상품UV,5617.71428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2025,12월 2주차,20251202,e-영업2,여성,상품UV,5656.85714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2025,12월 3주차,20251203,e-영업2,여성,상품UV,5239,상품관점 - 주별 실적(기본).xlsx
week,product,2025,12월 4주차,20251204,e-영업2,여성,상품UV,5377,상품관점 - 주별 실적(기본).xlsx
week,product,2026,01월 1주차,20260101,e-영업2,여성,상품UV,5030.57142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2026,01월 2주차,20260102,e-영업2,여성,상품UV,5629.14285714286,상품관점 - 주별 실적(기본).xlsx
week,product,2026,01월 3주차,20260103,e-영업2,여성,상품UV,5696.28571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2026,01월 4주차,20260104,e-영업2,여성,상품UV,5705.14285714286,상품관점 - 주별 실적(기본).xlsx
week,product,2026,01월 5주차,20260105,e-영업2,여성,상품UV,5609.28571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2026,02월 1주차,20260201,e-영업2,여성,상품UV,5772.57142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2026,02월 2주차,20260202,e-영업2,여성,상품UV,5195.71428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2026,02월 3주차,20260203,e-영업2,여성,상품UV,5550,상품관점 - 주별 실적(기본).xlsx
week,product,2026,02월 4주차,20260204,e-영업2,여성,상품UV,5948,상품관점 - 주별 실적(기본).xlsx
week,product,2026,03월 1주차,20260301,e-영업2,여성,상품UV,6444.57142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2026,03월 2주차,20260302,e-영업2,여성,상품UV,6706.85714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2026,03월 3주차,20260303,e-영업2,여성,상품UV,6459.28571428571,상품관점 - 주별 실적(기본).xlsx
week,product,2026,03월 4주차,20260304,e-영업2,여성,상품UV,6205,상품관점 - 주별 실적(기본).xlsx
week,product,2026,04월 1주차,20260401,e-영업2,여성,상품UV,6405.42857142857,상품관점 - 주별 실적(기본).xlsx
week,product,2026,04월 2주차,20260402,e-영업2,여성,상품UV,6658.42857142857,상품관점 - 주별 실적(기본).xlsx
week,product,2026,04월 3주차,20260403,e-영업2,여성,상품UV,6392.85714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2026,04월 4주차,20260404,e-영업2,여성,상품UV,5942.71428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2026,04월 5주차,20260405,e-영업2,여성,상품UV,5880.85714285714,상품관점 - 주별 실적(기본).xlsx
week,product,2026,05월 1주차,20260501,e-영업2,여성,상품UV,5491.57142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2026,05월 2주차,20260502,e-영업2,여성,상품UV,5686.71428571429,상품관점 - 주별 실적(기본).xlsx
week,product,2026,05월 3주차,20260503,e-영업2,여성,상품UV,4830.42857142857,상품관점 - 주별 실적(기본).xlsx
week,product,2026,05월 4주차,20260504,e-영업2,여성,상품UV,5051.57142857143,상품관점 - 주별 실적(기본).xlsx
week,product,2026,06월 1주차,20260601,e-영업2,여성,상품UV,4971.85714285714,상품관점 - 주별 실적(기본).xlsx
